freq [Hz]	dBv	Phase [deg]
8736	39.711427	170.844814
8737	39.710896	161.469987
8738	36.462596	152.329504
8739	38.866774	161.292861
8740	39.011885	159.72945
8741	38.739587	165.297356
8742	39.060313	138.415329
8743	40.009169	150.625454
8744	37.017833	152.040697
8745	38.962593	155.349562
8746	40.673853	144.50586
8747	39.141963	133.162335
8748	39.733682	145.99329
8749	40.338865	141.963196
8750	40.811956	130.427215
8751	39.623565	135.762849
8752	41.771196	134.139826
8753	41.24148	119.683481
8754	40.744491	130.811478
8755	41.310975	124.432896
8756	41.659817	114.426221
8757	41.023158	112.368292
8758	41.793907	117.547464
8759	41.742509	111.532072
8760	41.312461	107.927319
8761	43.42707	109.089195
8762	41.3502	96.386419
8763	41.468662	115.085372
8764	41.527852	115.46155
8765	44.813741	112.374915
8766	43.238723	101.177267
8767	43.937786	105.745812
8768	44.081834	103.123132
8769	45.666198	97.702032
8770	44.673118	88.448408
8771	44.757423	88.715626
8772	44.603655	92.780629
8773	45.28191	94.222724
8774	46.41614	85.548106
8775	45.396152	87.756938
8776	45.624024	89.927835
8777	46.455733	86.37551
8778	46.888117	89.622976
8779	46.93605	88.942399
8780	47.072783	81.443808
8781	47.357308	83.983506
8782	47.48599	84.136518
8783	48.189196	84.310093
8784	48.300195	74.631802
8785	48.084111	74.380527
8786	48.594935	71.416652
8787	48.123472	69.439025
8788	48.517499	68.375516
8789	48.691098	65.678871
8790	48.941359	67.635758
8791	49.458605	63.605232
8792	48.803127	65.127384
8793	49.601302	62.963979
8794	49.603723	65.526107
8795	49.501723	66.115728
8796	49.827956	63.81124
8797	50.0725	66.745857
8798	49.879806	61.057253
8799	49.910874	65.02739
8800	50.077825	65.793597
8801	50.546353	60.215806
8802	50.031008	62.346818
8803	50.419583	63.209782
8804	51.786169	64.617736
8805	51.579874	49.435788
8806	51.129132	58.451566
8807	51.692643	55.178253
8808	51.73207	48.073556
8809	51.516363	55.861972
8810	51.62228	50.227194
8811	52.154927	51.797419
8812	51.820471	51.405964
8813	52.548329	50.961014
8814	52.459436	48.197062
8815	52.328561	46.327778
8816	52.62827	51.400925
8817	53.047074	46.494478
8818	53.006976	46.704508
8819	53.24859	44.490207
8820	53.223054	45.309179
8821	53.286856	42.857259
8822	53.251566	41.593432
8823	53.501531	40.047697
8824	53.391897	44.063959
8825	53.598414	34.788319
8826	53.73365	38.025634
8827	53.438568	38.527725
8828	53.703973	36.48923
8829	54.549221	34.145573
8830	53.276274	33.596952
8831	54.098139	36.034709
8832	54.522331	31.839769
8833	53.527089	32.409622
8834	54.299209	30.86799
8835	54.150597	35.879227
8836	54.287018	28.917452
8837	54.312505	30.162224
8838	54.467249	31.535048
8839	54.512593	30.962558
8840	54.321908	26.962886
8841	54.634475	30.800774
8842	54.745283	28.656744
8843	54.75446	28.458821
8844	54.950642	24.976372
8845	54.683652	26.01221
8846	54.692548	24.296435
8847	55.200581	25.154945
8848	55.000463	21.036385
8849	54.775331	22.00221
8850	54.921228	21.448019
8851	55.101007	21.032624
8852	55.069518	20.862614
8853	55.013237	20.577768
8854	55.539896	19.727797
8855	55.470612	15.449131
8856	54.850651	16.646295
8857	54.983352	16.431264
8858	55.337369	18.318781
8859	55.150348	14.76052
8860	55.354288	16.254434
8861	55.082132	13.526115
8862	55.103364	15.365718
8863	55.226491	14.771115
8864	55.143875	12.853062
8865	54.84123	14.863196
8866	55.443092	13.434762
8867	55.32594	11.409319
8868	54.801401	8.508849
8869	54.992063	11.828088
8870	55.038484	12.116728
8871	55.147638	6.137996
8872	54.955301	10.843172
8873	55.229085	8.405071
8874	55.054766	8.440531
8875	55.025532	6.112596
8876	55.287628	9.62385
8877	54.855443	7.119467
8878	55.301855	7.557769
8879	55.435212	8.959512
8880	54.731816	5.85048
8881	55.609055	9.899558
8882	55.391054	5.515964
8883	55.453124	7.058408
8884	55.395488	5.53418
8885	55.402882	5.948792
8886	55.426729	4.835122
8887	55.59224	3.458479
8888	55.39522	3.977239
8889	55.13088	1.367809
8890	55.06681	5.120293
8891	55.26503	1.855372
8892	55.448184	3.002852
8893	54.619768	2.946141
8894	55.691054	3.37892
8895	55.38881	-0.594443
8896	54.98325	2.785396
8897	55.563508	0.442541
8898	55.131119	-2.054042
8899	55.282544	3.481371
8900	55.326355	-0.548847
8901	55.355162	-2.430993
8902	54.818424	0.591109
8903	55.005354	0.080046
8904	55.255606	0.080663
8905	54.774174	-1.640238
8906	55.047876	0.048283
8907	54.87561	-3.029143
8908	54.832765	-1.074659
8909	54.86638	-2.750528
8910	54.18881	-2.824582
8911	54.829276	-0.665202
8912	54.2468	2.422881
8913	55.259216	-1.525492
8914	54.507786	0.356822
8915	54.960731	0.304203
8916	54.656654	0.741954
8917	54.799782	-2.765268
8918	54.706709	5.352816
8919	54.752996	-1.92355
8920	54.748959	0.982785
8921	54.392472	4.073779
8922	54.92347	3.267425
8923	55.097937	0.305466
8924	54.517458	3.662786
8925	55.063294	2.555632
8926	55.039289	2.452886
8927	54.970823	1.464926
8928	55.178789	1.268521
8929	54.927992	2.160761
8930	54.88046	1.542606
8931	55.333403	2.837905
8932	55.415159	2.522758
8933	55.369703	2.053729
8934	55.444101	-1.012453
8935	55.535375	1.486377
8936	55.103074	1.035231
8937	55.537992	1.994341
8938	55.638628	1.842655
8939	55.298461	0.69588
8940	55.639157	3.215519
8941	55.798126	1.382367
8942	55.740809	0.869287
8943	55.232108	0.498923
8944	55.716136	2.591857
8945	55.593829	3.898134
8946	55.93558	2.453565
8947	56.02598	2.122542
8948	55.829997	2.837085
8949	55.926378	1.812879
8950	56.601792	4.66309
8951	56.247827	0.107097
8952	56.103122	0.79104
8953	56.709921	0.832138
8954	56.22188	3.229249
8955	56.623345	-0.824678
8956	56.714925	1.764412
8957	56.782171	0.632494
8958	56.964089	-0.607348
8959	56.760734	-0.579049
8960	57.04706	-2.13409
8961	56.671733	-0.771436
8962	56.572452	-1.259213
8963	57.296461	0.402847
8964	56.950336	-2.362054
8965	57.121905	-2.936908
8966	56.934296	-3.532104
8967	56.935078	-2.139042
8968	57.05064	-3.517148
8969	57.219448	-4.570294
8970	57.11613	-2.653073
8971	57.293986	-5.06214
8972	57.432872	-4.824105
8973	57.272359	-7.804072
8974	57.204623	-5.73953
8975	57.203129	-6.412759
8976	57.240236	-6.329322
8977	57.155309	-6.856479
8978	57.431323	-6.593691
8979	57.303309	-8.573901
8980	56.916763	-9.104472
8981	57.225432	-8.67125
8982	56.99363	-7.908886
8983	56.943065	-8.198345
8984	57.196389	-8.785764
8985	57.334607	-8.564106
8986	56.990092	-10.427898
8987	57.159673	-8.53799
8988	57.039103	-10.507771
8989	57.145961	-8.84726
8990	57.108848	-10.31448
8991	57.204179	-10.429746
8992	56.993621	-11.891113
8993	56.672083	-9.710359
8994	57.084015	-9.44084
8995	57.463092	-10.116924
8996	57.022655	-10.909702
8997	57.303055	-11.305013
8998	57.28561	-11.190744
8999	57.048579	-12.644101
9000	58.121266	-5.598233
9001	57.292055	-18.958715
9002	57.513123	-13.166722
9003	56.930491	-11.816702
9004	57.097519	-14.313592
9005	57.133018	-10.872804
9006	56.931534	-12.729023
9007	57.025438	-12.224097
9008	56.670113	-11.869161
9009	57.099914	-9.714949
9010	57.138985	-10.492863
9011	57.086769	-13.895611
9012	56.514789	-13.332324
9013	57.208442	-9.828473
9014	56.627085	-12.94317
9015	57.105495	-12.45433
9016	56.871225	-11.862694
9017	57.126726	-11.169801
9018	57.175096	-12.862176
9019	57.250917	-11.823408
9020	57.219926	-13.291468
9021	57.178091	-9.718292
9022	57.403322	-12.726141
9023	57.521723	-11.199376
9024	57.325856	-12.943636
9025	57.322363	-12.25098
9026	57.098075	-12.78067
9027	57.287608	-11.168655
9028	57.121451	-11.029764
9029	57.251597	-8.606167
9030	57.540262	-12.655503
9031	57.452031	-9.161571
9032	57.381008	-11.433006
9033	57.278736	-10.025915
9034	57.694501	-10.882258
9035	57.344944	-9.048773
9036	57.704235	-11.538408
9037	57.499008	-8.992811
9038	57.812036	-10.638216
9039	58.023268	-10.779991
9040	57.583248	-12.685224
9041	57.898599	-9.273447
9042	57.800409	-12.141706
9043	58.062191	-8.997466
9044	58.115687	-11.249833
9045	58.168861	-11.041038
9046	57.854747	-12.361317
9047	58.122414	-9.983138
9048	58.166563	-10.167072
9049	58.32244	-10.571632
9050	58.405704	-12.511608
9051	58.274468	-12.164816
9052	58.476565	-11.750559
9053	58.563781	-12.444267
9054	58.67321	-12.351928
9055	58.806824	-13.782498
9056	58.611116	-13.720785
9057	58.945146	-12.867174
9058	59.010536	-13.99181
9059	58.859628	-14.582028
9060	59.002762	-13.837995
9061	59.077427	-15.464943
9062	59.032002	-15.00782
9063	59.104521	-15.079155
9064	59.202443	-17.028813
9065	59.094082	-18.60237
9066	58.753992	-16.480262
9067	59.153068	-18.212893
9068	58.819048	-18.324726
9069	59.156342	-18.615229
9070	58.928903	-17.981331
9071	59.04674	-18.542746
9072	59.250161	-20.603308
9073	59.390772	-18.806531
9074	59.048906	-19.858139
9075	59.462951	-21.864477
9076	59.334405	-19.949141
9077	59.419836	-21.49412
9078	59.224213	-21.633982
9079	59.384129	-21.131717
9080	59.337141	-21.59365
9081	59.409973	-21.020989
9082	59.514474	-21.880735
9083	59.489486	-22.707305
9084	59.57505	-23.659116
9085	59.371672	-24.810935
9086	59.526965	-24.486772
9087	59.09285	-25.154602
9088	59.494633	-24.990023
9089	59.325479	-26.138783
9090	59.231913	-26.464281
9091	59.127731	-25.587591
9092	59.333748	-26.031428
9093	59.139245	-27.455237
9094	58.902825	-25.986157
9095	59.285063	-25.054814
9096	59.199654	-27.336882
9097	59.159537	-25.339132
9098	59.166277	-27.472483
9099	59.216446	-27.455215
9100	58.98219	-26.447269
9101	59.393455	-25.949478
9102	59.40039	-27.851425
9103	59.105158	-28.485022
9104	59.354853	-27.150063
9105	59.366612	-28.620361
9106	59.342773	-28.52454
9107	59.340321	-29.874875
9108	59.012451	-30.45
9109	59.159027	-28.838457
9110	59.05308	-30.254119
9111	58.85311	-28.580038
9112	59.192743	-30.095866
9113	59.145184	-30.001185
9114	58.825364	-30.033247
9115	58.957855	-31.195918
9116	58.948782	-28.876176
9117	58.911585	-30.01813
9118	59.083596	-29.280569
9119	58.91605	-28.645988
9120	59.168473	-28.905824
9121	59.104999	-30.009481
9122	59.083153	-28.098719
9123	59.130234	-29.307592
9124	59.071841	-27.525131
9125	59.518688	-30.299365
9126	59.287343	-29.022305
9127	59.093017	-31.484471
9128	59.465032	-30.735319
9129	59.203698	-30.716316
9130	59.096769	-31.301502
9131	59.473424	-32.474189
9132	59.209634	-30.489948
9133	59.208516	-31.919729
9134	59.48931	-30.859496
9135	59.738165	-32.718652
9136	59.295783	-34.695315
9137	59.305096	-32.960821
9138	59.189608	-34.458995
9139	59.174185	-31.142732
9140	59.54805	-32.835329
9141	59.283104	-34.347623
9142	59.24592	-31.481081
9143	59.582683	-33.676626
9144	59.557774	-33.31068
9145	59.277885	-34.969442
9146	59.594413	-32.741272
9147	59.557477	-34.859779
9148	59.409332	-34.933187
9149	59.592504	-35.419388
9150	59.485469	-34.800275
9151	59.360671	-36.084892
9152	59.447257	-35.74251
9153	59.363518	-36.1145
9154	59.450235	-35.194717
9155	59.246381	-36.47621
9156	59.502447	-36.340293
9157	59.264569	-35.966202
9158	59.440686	-35.727047
9159	59.399882	-37.027599
9160	59.637526	-35.777395
9161	59.470739	-37.429531
9162	59.560702	-37.7113
9163	59.566223	-37.782185
9164	59.5418	-39.233989
9165	58.982067	-38.309505
9166	59.610472	-34.653965
9167	59.685527	-38.357169
9168	59.556457	-37.635146
9169	59.650834	-37.655247
9170	59.649082	-37.899148
9171	59.903825	-38.85491
9172	59.34501	-38.445487
9173	59.730111	-38.293327
9174	59.901321	-38.366788
9175	59.456234	-38.680356
9176	59.871247	-39.278405
9177	59.703891	-39.465554
9178	59.637043	-39.708892
9179	59.717569	-39.00735
9180	59.68621	-40.066281
9181	59.743527	-39.905791
9182	59.794843	-40.506382
9183	59.709413	-40.864566
9184	59.638352	-40.846723
9185	59.920633	-40.944236
9186	59.502862	-41.572281
9187	59.796394	-41.754085
9188	59.729272	-39.889294
9189	60.058198	-42.246476
9190	59.738561	-42.734769
9191	59.908038	-42.13635
9192	59.836791	-44.543745
9193	59.824861	-42.08697
9194	59.823128	-44.089638
9195	59.770157	-43.000223
9196	59.83105	-43.85908
9197	59.98172	-42.306971
9198	59.968201	-43.587311
9199	60.08563	-45.274847
9200	59.822892	-44.471255
9201	59.839324	-44.650398
9202	59.908451	-44.027419
9203	60.11054	-45.379818
9204	59.784735	-46.209833
9205	60.019441	-46.234197
9206	59.959496	-45.804597
9207	59.936591	-48.556772
9208	59.820147	-47.334936
9209	59.825226	-47.029529
9210	59.761816	-47.118219
9211	60.107807	-45.918034
9212	60.095479	-47.976303
9213	59.973789	-48.270908
9214	60.083782	-48.828619
9215	59.97823	-48.835896
9216	59.740478	-49.44344
9217	60.048789	-48.557381
9218	59.789783	-49.172814
9219	59.983504	-50.860784
9220	59.763059	-49.152887
9221	59.800384	-50.258296
9222	59.92263	-49.993909
9223	60.044749	-50.115937
9224	59.775036	-51.488241
9225	60.189441	-52.133137
9226	59.890813	-50.599261
9227	60.14379	-54.174893
9228	59.907136	-52.866421
9229	59.964166	-53.713879
9230	60.075448	-54.286649
9231	59.871928	-54.259868
9232	59.92446	-54.461579
9233	60.115162	-54.692484
9234	60.000423	-55.772945
9235	60.070772	-56.614913
9236	59.737541	-55.647315
9237	59.944985	-57.190181
9238	59.798105	-56.601369
9239	59.809443	-56.299467
9240	59.750483	-56.600822
9241	59.968834	-58.55845
9242	59.303734	-57.911015
9243	59.799992	-57.284238
9244	59.544044	-58.055723
9245	59.585928	-57.617976
9246	59.700962	-60.079152
9247	59.420637	-58.122387
9248	59.490225	-59.034745
9249	59.69713	-59.43878
9250	59.38383	-59.132769
9251	59.550327	-59.511623
9252	59.679193	-59.828188
9253	59.415238	-59.785716
9254	59.487941	-60.860201
9255	59.412869	-60.352336
9256	59.426144	-59.846495
9257	59.356448	-60.342641
9258	59.650333	-61.132831
9259	59.297364	-61.116561
9260	59.538649	-61.812238
9261	59.392658	-63.26237
9262	59.092401	-62.375894
9263	59.270829	-60.59316
9264	59.497924	-63.572487
9265	59.238125	-62.602876
9266	59.08516	-64.503538
9267	59.285733	-62.956211
9268	58.945016	-64.749465
9269	59.144061	-61.923095
9270	59.119684	-64.144097
9271	59.083403	-64.203345
9272	59.279618	-62.688162
9273	59.005718	-66.17676
9274	59.088852	-64.759606
9275	58.892596	-63.70935
9276	58.900439	-66.681808
9277	59.073019	-64.322034
9278	58.831604	-66.789822
9279	59.07845	-65.636017
9280	58.621019	-69.633218
9281	58.67785	-67.217162
9282	58.600035	-66.876851
9283	58.472504	-68.186019
9284	58.587976	-67.312315
9285	58.396741	-67.17655
9286	58.716879	-66.193779
9287	58.625226	-68.063086
9288	58.736013	-70.565028
9289	58.569311	-67.174804
9290	58.24329	-69.172711
9291	58.803323	-69.698855
9292	58.454609	-68.908224
9293	58.393553	-70.644957
9294	58.180818	-69.120932
9295	58.690226	-69.130153
9296	58.149016	-70.632063
9297	58.343058	-69.647506
9298	58.335442	-71.064094
9299	58.015755	-69.284474
9300	58.412995	-70.238207
9301	58.125991	-71.245126
9302	58.141463	-69.451639
9303	58.262304	-72.01053
9304	58.403141	-70.73989
9305	58.121525	-73.973571
9306	58.120714	-72.229665
9307	57.916697	-73.192077
9308	58.281723	-73.113847
9309	57.680332	-75.603304
9310	57.902314	-74.927379
9311	57.091833	-72.856887
9312	57.60884	-74.350458
9313	57.642414	-74.148653
9314	56.79424	-76.050176
9315	57.205905	-74.197512
9316	57.097213	-74.704907
9317	56.916176	-74.078852
9318	56.908744	-75.858148
9319	56.904432	-73.995546
9320	57.118683	-74.663634
9321	56.856919	-75.650815
9322	56.84357	-75.374276
9323	56.918833	-74.485727
9324	56.912646	-77.38942
9325	56.284579	-76.746425
9326	56.500515	-73.065925
9327	56.306066	-76.113771
9328	56.433251	-73.431776
9329	56.24631	-72.804927
9330	56.396596	-73.495443
9331	56.762062	-74.357558
9332	56.141426	-75.449339
9333	56.315371	-76.392721
9334	55.750146	-75.925628
9335	55.942982	-72.973181
9336	56.008079	-75.121716
9337	55.826161	-74.283125
9338	55.581887	-75.85603
9339	55.769417	-71.451879
9340	55.662064	-77.053818
9341	55.362449	-73.113338
9342	55.346973	-73.261021
9343	55.533231	-71.520017
9344	55.394947	-77.212963
9345	55.002902	-70.654225
9346	55.317298	-72.019446
9347	55.513081	-71.992028
9348	55.158595	-72.996988
9349	55.433786	-72.071735
9350	55.23938	-73.505583
9351	55.023574	-72.810017
9352	54.981248	-72.474311
9353	54.906071	-69.475327
9354	54.865025	-71.201393
9355	55.112759	-70.053995
9356	54.888217	-69.923358
9357	54.715344	-69.69603
9358	54.852073	-70.046491
9359	54.782169	-67.986737
9360	54.446074	-70.63905
9361	54.51657	-67.148454
9362	54.208705	-65.995183
9363	54.967685	-69.283502
9364	54.105132	-66.771346
9365	54.413807	-68.672175
9366	53.669471	-67.078351
9367	54.456873	-66.690043
9368	54.018574	-65.032293
9369	54.188829	-65.015028
9370	54.150394	-68.164181
9371	53.965169	-66.044767
9372	53.86863	-62.359502
9373	53.747676	-65.929727
9374	53.911256	-60.436142
9375	53.806099	-60.553976
9376	54.056641	-61.278451
9377	54.525789	-58.975809
9378	54.165252	-62.469737
9379	54.031116	-62.499623
9380	54.065336	-59.258235
9381	54.300247	-60.391541
9382	54.15838	-60.685204
9383	54.343385	-58.924191
9384	54.231043	-58.629818
9385	54.130639	-62.627154
9386	54.355706	-55.708182
9387	54.234648	-58.959035
9388	54.066164	-57.540486
9389	54.491884	-60.704633
9390	53.987236	-55.134364
9391	53.926987	-58.346322
9392	54.518393	-56.303042
9393	54.116705	-55.618389
9394	54.583662	-58.177362
9395	54.04159	-57.301645
9396	54.281535	-56.184607
9397	53.963971	-55.900956
9398	54.230055	-53.678744
9399	54.458751	-53.952438
9400	54.463877	-54.812218
9401	54.454912	-51.664879
9402	54.727049	-56.44823
9403	54.284766	-53.899383
9404	54.690493	-52.446973
9405	54.270574	-53.17512
9406	54.664044	-52.186212
9407	54.321564	-51.665866
9408	54.567971	-50.328933
9409	54.763532	-49.687633
9410	54.662564	-52.698637
9411	54.573761	-50.251314
9412	54.511195	-50.571247
9413	54.750653	-49.571272
9414	54.72405	-49.567944
9415	54.684258	-52.560323
9416	54.535406	-45.71582
9417	55.227625	-48.787434
9418	54.945189	-51.000458
9419	54.998069	-47.42855
9420	55.281671	-51.494781
9421	54.962643	-49.619136
9422	54.929926	-47.516802
9423	55.276203	-49.559411
9424	55.285019	-48.374824
9425	55.042546	-47.777455
9426	55.490125	-46.481455
9427	55.295841	-47.524842
9428	55.484801	-46.969591
9429	55.111258	-47.508234
9430	55.809154	-44.494041
9431	55.25438	-46.23091
9432	55.623472	-46.081267
9433	55.743324	-44.2534
9434	55.75561	-45.914919
9435	55.701039	-46.572075
9436	56.081579	-43.229068
9437	55.599461	-47.402077
9438	56.140893	-44.441651
9439	55.877817	-44.866109
9440	56.052601	-45.239864
9441	56.323103	-44.57063
9442	56.046843	-47.731566
9443	56.12099	-44.614157
9444	56.465847	-47.027744
9445	56.116851	-46.167591
9446	56.487944	-46.648782
9447	56.444961	-45.686143
9448	56.729612	-46.659471
9449	56.756877	-48.025506
9450	56.812689	-47.1266
9451	56.559725	-46.673496
9452	56.667439	-48.899557
9453	56.805715	-45.666821
9454	56.746247	-45.515721
9455	56.660106	-46.552613
9456	57.166192	-46.329237
9457	56.85003	-45.251929
9458	57.313005	-48.409976
9459	56.986014	-44.683775
9460	57.170416	-49.299045
9461	57.340533	-46.501825
9462	57.091024	-47.837325
9463	57.25289	-47.944107
9464	57.061147	-48.520152
9465	57.048722	-45.174327
9466	57.435584	-49.547474
9467	57.378633	-45.646765
9468	57.416106	-50.634879
9469	57.268591	-49.228997
9470	57.371743	-47.628229
9471	57.893613	-49.488774
9472	57.56257	-50.606369
9473	57.661849	-51.592641
9474	57.542951	-50.489853
9475	57.622919	-49.720321
9476	57.564604	-51.644259
9477	57.704601	-48.715937
9478	57.446545	-50.298617
9479	57.834843	-49.783819
9480	57.671664	-50.112639
9481	57.457088	-49.371633
9482	57.726719	-49.471859
9483	57.838866	-49.658906
9484	57.808178	-51.131516
9485	57.427739	-49.979353
9486	58.061925	-50.106313
9487	57.60483	-51.619436
9488	57.81236	-50.759433
9489	58.167168	-50.817132
9490	57.804393	-53.354332
9491	57.943376	-52.895785
9492	57.77412	-52.744709
9493	57.901531	-52.404941
9494	58.014641	-51.481747
9495	57.856171	-53.082691
9496	58.06408	-52.358602
9497	57.953971	-51.506662
9498	57.919533	-50.4486
9499	58.457956	-50.337776
9500	58.387901	-50.862235
9501	58.709961	-53.692109
9502	58.137455	-51.974512
9503	58.792508	-53.234471
9504	58.38166	-53.055192
9505	58.550168	-53.822212
9506	58.821364	-53.222596
9507	58.543601	-54.807683
9508	58.711022	-54.426638
9509	58.777625	-54.286045
9510	58.739928	-55.055558
9511	58.735158	-53.36148
9512	58.931983	-55.852096
9513	58.899214	-52.992899
9514	58.833301	-54.197133
9515	59.294601	-54.657619
9516	59.120303	-53.969216
9517	59.161625	-56.575707
9518	59.097002	-55.047289
9519	59.24871	-56.612697
9520	59.146105	-55.011177
9521	59.203479	-59.296105
9522	59.180034	-54.765558
9523	59.439787	-58.260626
9524	59.090082	-58.59908
9525	59.448835	-59.172141
9526	59.43363	-58.738312
9527	59.137262	-62.570737
9528	59.160506	-60.21945
9529	59.005698	-60.503422
9530	59.115709	-59.474261
9531	59.473436	-60.312074
9532	59.511502	-61.707713
9533	59.076351	-62.770161
9534	59.424954	-61.933866
9535	59.431586	-63.373859
9536	59.226097	-62.932777
9537	59.289009	-65.073093
9538	59.37436	-63.943259
9539	58.956792	-64.577786
9540	59.133715	-64.77563
9541	59.169162	-63.368182
9542	59.446655	-63.606826
9543	59.197742	-64.44931
9544	59.51395	-66.499579
9545	59.333724	-65.514291
9546	59.34786	-64.636528
9547	59.503467	-68.116218
9548	59.384034	-65.769669
9549	59.390118	-68.558239
9550	59.426154	-66.064275
9551	59.588281	-68.581545
9552	59.332254	-68.824463
9553	59.553539	-68.143429
9554	59.367686	-68.705217
9555	59.501493	-69.255809
9556	59.442613	-67.783113
9557	59.55166	-69.855179
9558	59.449715	-69.073508
9559	59.441089	-69.558681
9560	59.67414	-70.424828
9561	59.261626	-71.303855
9562	59.400898	-71.233414
9563	59.213867	-70.233207
9564	59.681775	-70.8519
9565	59.46229	-72.755029
9566	59.563458	-72.407623
9567	59.452629	-72.913205
9568	59.360151	-72.855327
9569	59.56317	-74.470395
9570	59.283153	-73.546097
9571	59.090404	-72.099841
9572	59.499562	-73.543207
9573	59.220062	-74.358659
9574	59.239953	-73.014437
9575	59.272634	-75.066637
9576	59.394492	-73.833034
9577	59.13259	-76.530315
9578	59.246004	-75.891136
9579	59.038209	-75.78597
9580	59.186972	-76.452873
9581	59.317309	-74.956759
9582	59.147682	-76.92258
9583	59.257992	-76.872609
9584	59.376331	-77.932254
9585	59.303128	-75.736991
9586	58.968527	-79.334668
9587	59.471682	-76.782198
9588	59.267212	-77.349096
9589	59.115319	-79.481405
9590	59.334463	-77.88209
9591	59.043171	-79.356013
9592	59.390156	-78.147987
9593	59.256852	-80.221989
9594	59.062455	-79.476858
9595	59.28833	-79.802059
9596	59.384604	-80.768562
9597	59.280346	-81.44973
9598	59.054379	-80.06544
9599	59.164627	-82.253245
9600	59.413938	-80.474538
9601	59.077839	-82.439918
9602	59.141142	-82.565133
9603	59.176348	-81.302939
9604	59.125332	-83.094499
9605	59.157477	-83.338249
9606	59.076139	-82.211596
9607	59.20309	-83.908829
9608	59.30968	-84.93147
9609	58.982013	-84.617152
9610	58.976584	-85.245848
9611	59.209417	-85.213162
9612	59.006852	-85.982274
9613	58.679172	-85.827687
9614	59.227538	-85.744557
9615	58.707607	-86.863622
9616	58.954683	-86.032972
9617	58.748651	-85.278378
9618	59.176953	-88.391147
9619	58.902851	-86.950375
9620	58.948286	-89.645417
9621	58.675972	-88.016033
9622	58.843939	-89.865092
9623	58.600566	-88.585602
9624	58.51708	-88.564819
9625	59.025851	-87.880525
9626	58.44342	-89.971877
9627	58.837051	-91.134816
9628	58.215479	-89.107237
9629	58.638404	-89.331655
9630	58.525019	-90.65028
9631	58.309235	-89.857343
9632	58.685217	-90.421676
9633	58.545589	-91.89171
9634	58.199065	-91.601189
9635	58.473264	-90.225407
9636	58.424622	-91.836295
9637	58.609879	-92.862731
9638	58.431449	-92.818557
9639	58.053906	-93.694099
9640	58.200448	-93.077987
9641	58.30958	-92.591715
9642	57.995251	-93.173742
9643	58.289101	-94.028037
9644	57.928659	-92.8022
9645	58.10642	-93.763659
9646	58.012134	-93.421626
9647	58.253549	-93.904898
9648	58.151095	-94.888457
9649	58.039751	-95.844813
9650	57.744648	-95.483671
9651	57.986168	-96.307255
9652	58.025378	-94.728729
9653	57.494862	-96.285963
9654	57.700116	-95.265339
9655	58.090755	-95.666742
9656	57.723224	-95.948959
9657	57.565829	-95.615976
9658	58.008175	-97.524081
9659	57.646783	-98.431573
9660	57.379863	-94.678004
9661	57.924259	-97.035358
9662	57.598139	-98.034729
9663	57.795169	-97.989045
9664	57.623894	-97.269446
9665	57.425395	-99.315528
9666	57.715627	-97.087925
9667	57.914238	-98.432895
9668	57.355566	-100.047384
9669	57.587584	-99.637099
9670	57.553719	-98.178198
9671	57.442579	-100.916207
9672	57.449708	-100.604324
9673	57.174733	-99.250756
9674	57.258037	-100.838123
9675	57.21295	-100.512713
9676	57.119603	-100.425608
9677	57.128335	-101.085511
9678	57.337319	-101.300483
9679	57.018327	-104.313748
9680	56.74905	-103.059826
9681	56.939285	-102.940255
9682	56.912103	-103.445488
9683	56.603696	-103.869277
9684	57.016196	-104.533716
9685	56.622209	-103.916794
9686	56.485283	-103.937035
9687	57.038898	-103.498845
9688	56.446664	-103.888316
9689	56.621686	-103.747724
9690	56.708798	-101.579916
9691	56.974225	-103.873948
9692	56.682748	-104.32142
9693	56.514884	-105.4801
9694	56.44133	-103.997387
9695	56.558517	-105.45648
9696	56.230764	-103.887437
9697	56.369361	-106.624106
9698	56.111687	-106.035863
9699	56.426599	-104.87353
9700	55.696089	-106.857718
9701	56.523889	-105.836242
9702	56.109106	-106.609419
9703	55.943289	-106.770059
9704	56.486057	-106.960719
9705	55.989497	-106.624383
9706	56.36274	-108.297537
9707	56.028402	-109.888245
9708	55.815531	-108.460506
9709	55.659939	-107.700009
9710	55.785323	-108.442017
9711	55.522153	-105.956678
9712	55.855636	-109.889471
9713	55.674794	-107.311573
9714	54.843269	-109.730336
9715	55.806547	-106.569204
9716	55.292873	-107.419205
9717	55.696775	-109.840712
9718	55.436518	-111.926534
9719	54.991635	-109.879111
9720	55.181602	-110.282983
9721	55.014344	-108.999386
9722	55.235999	-110.759119
9723	55.035896	-109.11955
9724	55.059064	-108.092134
9725	55.397782	-110.290314
9726	55.141872	-108.571335
9727	54.884707	-112.056979
9728	55.197115	-108.120005
9729	55.10666	-110.141669
9730	55.208458	-110.916272
9731	54.379273	-114.031019
9732	54.574542	-109.576778
9733	54.872173	-109.193347
9734	54.349942	-109.930406
9735	54.718453	-111.788732
9736	54.565395	-111.641162
9737	54.427408	-107.497768
9738	54.920628	-111.719092
9739	54.342797	-111.761129
9740	54.852346	-111.023371
9741	54.55327	-111.545363
9742	54.197549	-110.456994
9743	54.009281	-111.227543
9744	54.766254	-104.635069
9745	54.788534	-112.462308
9746	54.41416	-107.996472
9747	54.31044	-112.612294
9748	54.452148	-112.27501
