freq [Hz]	dBv	Phase [deg]
10156	63.819181	82.29622
10157	63.857679	82.10425
10158	63.810284	81.871173
10159	63.789073	81.981138
10160	63.83525	81.996518
10161	63.833746	81.488193
10162	63.834371	81.548061
10163	63.812328	81.322961
10164	63.824642	81.121382
10165	63.837635	81.099384
10166	63.815207	80.829512
10167	63.794814	80.712943
10168	63.823437	80.88832
10169	63.824451	80.639178
10170	63.822444	80.371617
10171	63.80652	80.460533
10172	63.823964	80.149429
10173	63.825377	80.302818
10174	63.834791	79.977224
10175	63.815968	79.555793
10176	63.811849	79.913123
10177	63.816463	79.317111
10178	63.812405	79.264033
10179	63.761185	79.184109
10180	63.769696	78.976544
10181	63.768273	79.125303
10182	63.754363	78.755664
10183	63.774106	78.785807
10184	63.714295	78.219286
10185	63.715053	78.661321
10186	63.706629	78.339205
10187	63.686794	78.014417
10188	63.613084	78.351846
10189	63.677748	78.156654
10190	63.659866	78.009697
10191	63.596059	77.848693
10192	63.613094	77.598266
10193	63.563469	77.585217
10194	63.537315	77.573638
10195	63.526055	77.470654
10196	63.489869	77.28346
10197	63.488459	77.378845
10198	63.44669	77.19622
10199	63.41112	77.166531
10200	63.397552	77.092538
10201	63.337932	77.253902
10202	63.334812	77.334087
10203	63.29659	77.472186
10204	63.280396	77.437031
10205	63.281548	77.757781
10206	63.245704	77.825338
10207	63.248715	77.56452
10208	63.197077	77.988899
10209	63.18734	78.146439
10210	63.214262	78.264034
10211	63.194158	78.201035
10212	63.196172	78.478011
10213	63.156911	78.316063
10214	63.204722	79.073803
10215	63.233773	78.661679
10216	63.214933	78.948652
10217	63.217751	78.658859
10218	63.235615	79.299716
10219	63.218492	79.079615
10220	63.270616	79.267183
10221	63.244602	79.322675
10222	63.286694	79.445396
10223	63.270463	79.642796
10224	63.355877	79.468218
10225	63.338871	79.406721
10226	63.318825	79.422405
10227	63.369458	79.473924
10228	63.361313	79.372134
10229	63.353363	79.441932
10230	63.402278	79.354623
10231	63.383729	79.206099
10232	63.374043	79.439553
10233	63.406704	79.378474
10234	63.43431	79.351038
10235	63.439798	79.156001
10236	63.439772	79.281121
10237	63.445982	79.07159
10238	63.473738	79.172827
10239	63.447261	79.148592
10240	63.486711	79.017232
10241	63.482445	78.991077
10242	63.470416	79.218572
10243	63.53186	79.075558
10244	63.526323	79.136419
10245	63.543395	78.806379
10246	63.544576	78.881448
10247	63.550745	78.998878
10248	63.573599	78.916145
10249	63.576811	78.47926
10250	63.563676	78.708087
10251	63.556765	78.56352
10252	63.571154	78.637576
10253	63.595672	78.57758
10254	63.570631	78.220237
10255	63.592822	78.443924
10256	63.589226	78.576936
10257	63.627829	78.291311
10258	63.662933	78.08577
10259	63.648778	78.093109
10260	63.602819	77.882323
10261	63.666979	77.949503
10262	63.673148	77.954693
10263	63.651478	77.717353
10264	63.691447	77.6902
10265	63.705058	77.360097
10266	63.670489	77.353418
10267	63.668024	77.405072
10268	63.692418	77.026877
10269	63.677733	77.378069
10270	63.696048	77.043125
10271	63.719152	77.03998
10272	63.686462	76.933577
10273	63.701395	76.802925
10274	63.703219	76.944389
10275	63.70724	76.881486
10276	63.75313	76.589072
10277	63.706354	76.681993
10278	63.70626	76.569105
10279	63.781537	76.443238
10280	63.722005	76.3513
10281	63.745196	76.167158
10282	63.745762	76.11293
10283	63.729012	75.792987
10284	63.743411	75.959173
10285	63.668688	75.713725
10286	63.71896	75.872655
10287	63.722151	75.892862
10288	63.740269	75.707534
10289	63.713872	75.307408
10290	63.71159	75.669105
10291	63.733266	75.487036
10292	63.724967	75.030943
10293	63.70149	75.206287
10294	63.68275	75.099828
10295	63.680143	75.325663
10296	63.731723	75.098182
10297	63.714851	74.788121
10298	63.69222	74.887054
10299	63.671545	74.847378
10300	63.724179	74.746455
10301	63.724756	74.71965
10302	63.689885	74.243439
10303	63.71672	74.350011
10304	63.67572	74.269225
10305	63.668289	74.232706
10306	63.714642	74.029362
10307	63.701485	74.040503
10308	63.665032	73.748483
10309	63.693158	73.755572
10310	63.68459	73.755969
10311	63.693363	73.435862
10312	63.66836	73.315781
10313	63.643731	73.323678
10314	63.654656	73.30883
10315	63.617586	73.307252
10316	63.664468	72.974423
10317	63.592992	73.227495
10318	63.571602	72.83792
10319	63.621614	73.285452
10320	63.603403	72.812486
10321	63.537296	72.557035
10322	63.560026	72.946359
10323	63.500336	72.94227
10324	63.578276	72.927538
10325	63.546036	72.782594
10326	63.527559	72.782642
10327	63.55971	72.936039
10328	63.542508	72.510067
10329	63.518794	72.671763
10330	63.547317	72.594222
10331	63.520038	72.368911
10332	63.498599	72.463187
10333	63.463718	72.416485
10334	63.521696	72.49167
10335	63.451397	72.234214
10336	63.476555	72.560639
10337	63.467774	72.109897
10338	63.440604	72.344273
10339	63.436393	72.216144
10340	63.406283	72.195957
10341	63.4534	72.307413
10342	63.409105	72.265307
10343	63.437854	72.040336
10344	63.396714	72.072802
10345	63.426924	72.162719
10346	63.374054	72.113798
10347	63.418283	72.091631
10348	63.408408	72.075677
10349	63.424609	71.83026
10350	63.349	71.751072
10351	63.369396	71.97711
10352	63.360259	71.714552
10353	63.350237	71.769787
10354	63.335128	71.732262
10355	63.2903	71.831952
10356	63.350823	71.752506
10357	63.308604	71.941827
10358	63.317178	71.511646
10359	63.314072	71.72494
10360	63.289705	71.656283
10361	63.321732	71.655187
10362	63.254029	71.410099
10363	63.268719	71.620074
10364	63.258717	71.59471
10365	63.257979	71.611685
10366	63.235607	71.601997
10367	63.231813	71.589584
10368	63.236205	71.626231
10369	63.20921	71.522342
10370	63.191989	71.64618
10371	63.185729	71.842964
10372	63.190976	71.931128
10373	63.20255	71.744367
10374	63.156934	72.106891
10375	63.226343	72.064813
10376	63.196836	72.070791
10377	63.208484	71.838565
10378	63.159946	72.067127
10379	63.203156	72.244803
10380	63.20957	72.013401
10381	63.226532	72.19545
10382	63.191602	71.661458
10383	63.22258	71.828249
10384	63.133663	71.861136
10385	63.157492	71.740271
10386	63.160112	72.096929
10387	63.15314	71.866976
10388	63.167482	71.791539
10389	63.113884	71.946886
10390	63.100988	72.096901
10391	63.167847	71.898704
10392	63.113629	72.3825
10393	63.156907	72.301064
10394	63.149245	71.891808
10395	63.168434	72.236597
10396	63.094745	72.173041
10397	63.168329	72.0777
10398	63.099045	72.408695
10399	63.14934	72.270343
10400	63.159774	72.245871
10401	63.104655	72.267656
10402	63.124211	72.223289
10403	63.11531	72.657545
10404	63.142204	72.487668
10405	63.140275	72.70379
10406	63.132851	72.369107
10407	63.137841	72.777712
10408	63.168306	72.644739
10409	63.1443	72.469231
10410	63.12085	72.744756
10411	63.160704	72.674541
10412	63.14857	72.614029
10413	63.129359	73.050562
10414	63.212523	72.807135
10415	63.140946	72.684187
10416	63.147974	72.952912
10417	63.212112	73.188125
10418	63.17403	72.873786
10419	63.206042	73.147793
10420	63.178135	73.035005
10421	63.251478	73.105644
10422	63.21957	72.955617
10423	63.204285	73.052295
10424	63.222827	73.183849
10425	63.242138	72.995366
10426	63.237573	73.3201
10427	63.246194	72.951012
10428	63.289199	73.373119
10429	63.250764	73.027196
10430	63.263873	73.013962
10431	63.269236	73.314187
10432	63.275773	73.291038
10433	63.292764	73.302747
10434	63.260866	73.200107
10435	63.310954	73.565615
10436	63.310677	73.280054
10437	63.28762	73.538443
10438	63.331672	73.454116
10439	63.335475	73.443331
10440	63.334671	73.42399
10441	63.336096	73.450318
10442	63.348941	73.53284
10443	63.333445	73.478345
10444	63.361783	73.73011
10445	63.371882	73.652642
10446	63.410684	73.850162
10447	63.400827	73.59142
10448	63.431762	73.75003
10449	63.427466	73.669993
10450	63.464771	73.860468
10451	63.471342	73.682354
10452	63.495562	73.65526
10453	63.467326	73.572855
10454	63.533276	74.026863
10455	63.534921	73.710511
10456	63.567515	73.41054
10457	63.547659	73.601411
10458	63.597176	73.599207
10459	63.563541	73.436437
10460	63.615382	73.517103
10461	63.621064	73.281737
10462	63.622648	73.596891
10463	63.677165	73.318111
10464	63.627397	73.379575
10465	63.711914	73.244008
10466	63.660811	73.567286
10467	63.714282	73.255626
10468	63.727451	73.387189
10469	63.720004	73.350306
10470	63.764743	73.357081
10471	63.762097	73.32111
10472	63.792863	73.373649
10473	63.821397	73.173949
10474	63.83975	73.328975
10475	63.861687	73.105337
10476	63.891332	73.033642
10477	63.867203	72.875977
10478	63.904897	73.090152
10479	63.91997	72.974581
10480	63.961683	72.913809
10481	63.973512	72.71802
10482	63.964121	72.383815
10483	63.968186	72.786368
10484	64.004068	72.380047
10485	64.003642	72.514916
10486	64.009485	72.289871
10487	64.058977	72.308064
10488	64.046912	72.231411
10489	64.069196	72.072727
10490	64.109669	72.091617
10491	64.119714	71.857588
10492	64.124449	71.88795
10493	64.151638	71.606272
10494	64.173255	71.70836
10495	64.139539	71.586461
10496	64.224288	71.419125
10497	64.194714	71.50876
10498	64.245362	71.225447
10499	64.215342	71.067715
10500	64.288039	71.057563
10501	64.275947	70.880865
10502	64.273945	70.561417
10503	64.286493	70.639869
10504	64.311777	70.753467
10505	64.331991	70.333169
10506	64.351213	70.382587
10507	64.337758	70.129015
10508	64.352156	70.09396
10509	64.357735	70.05093
10510	64.381321	69.96712
10511	64.388751	69.712534
10512	64.396382	69.800523
10513	64.416456	69.373524
10514	64.42386	69.610255
10515	64.45771	69.201359
10516	64.448038	69.223935
10517	64.457221	68.909297
10518	64.499914	69.059154
10519	64.495472	68.740015
10520	64.527626	68.594497
10521	64.520292	68.590809
10522	64.563903	68.074984
10523	64.563827	68.007216
10524	64.528672	67.9956
10525	64.569748	67.715141
10526	64.56086	67.519041
10527	64.58546	67.634296
10528	64.565879	67.174109
10529	64.577046	67.390029
10530	64.618443	67.095994
10531	64.618502	66.824987
10532	64.603931	66.68275
10533	64.617477	66.409888
10534	64.618312	66.473803
10535	64.617141	66.161759
10536	64.629337	66.155662
10537	64.652562	65.865432
10538	64.665325	65.674666
10539	64.618359	65.578943
10540	64.659632	65.49281
10541	64.64809	65.373282
10542	64.696425	65.282024
10543	64.651552	64.997344
10544	64.669796	64.926933
10545	64.68364	64.853135
10546	64.672184	64.764731
10547	64.685673	64.468621
10548	64.701658	64.396125
10549	64.690124	64.178077
10550	64.693134	64.127856
10551	64.705978	63.825125
10552	64.726573	63.801248
10553	64.724132	63.46353
10554	64.705687	63.249036
10555	64.714826	63.235828
10556	64.736281	63.145582
10557	64.716255	62.827314
10558	64.748835	62.776843
10559	64.722101	62.544127
10560	64.730534	62.454383
10561	64.736723	62.333663
10562	64.741441	62.211932
10563	64.754002	62.029237
10564	64.721013	61.640469
10565	64.727435	61.783176
10566	64.734842	61.542643
10567	64.729247	61.253119
10568	64.712687	61.207544
10569	64.723185	60.853312
10570	64.696855	60.846678
10571	64.707571	60.554079
10572	64.703652	60.386772
10573	64.664881	60.421876
10574	64.73398	60.209284
10575	64.698186	59.881175
10576	64.650529	59.679955
10577	64.704741	59.950905
10578	64.670066	59.530626
10579	64.707392	59.588149
10580	64.688034	59.210973
10581	64.708309	59.049395
10582	64.66579	58.90197
10583	64.678376	58.622313
10584	64.634463	58.712371
10585	64.668093	58.659608
10586	64.668457	58.388403
10587	64.669702	58.382406
10588	64.704804	57.872811
10589	64.638479	57.940602
10590	64.666046	57.570209
10591	64.660846	57.495254
10592	64.637681	57.376896
10593	64.652624	57.023235
10594	64.615041	57.035912
10595	64.619834	56.826168
10596	64.602019	56.516101
10597	64.592009	56.688187
10598	64.604833	56.343849
10599	64.558594	56.356173
10600	64.591973	56.134975
10601	64.581299	55.957497
10602	64.553205	55.988185
10603	64.576756	55.719025
10604	64.537709	55.739047
10605	64.569505	55.61595
10606	64.580142	55.360804
10607	64.523739	55.215142
10608	64.520923	55.158777
10609	64.561362	55.060039
10610	64.539716	55.069101
10611	64.534292	54.373213
10612	64.530455	54.513833
10613	64.510547	54.207397
10614	64.496028	54.132521
10615	64.503822	53.814737
10616	64.461521	53.776155
10617	64.437674	53.454876
10618	64.455503	53.540304
10619	64.396194	53.305335
10620	64.401676	53.315582
10621	64.400468	53.025412
10622	64.394869	52.917643
10623	64.33507	52.754855
10624	64.35238	52.655365
10625	64.341617	52.647085
10626	64.316357	52.264043
10627	64.314962	52.522602
10628	64.302665	52.108648
10629	64.29644	52.129976
10630	64.283567	51.882994
10631	64.248765	51.900156
10632	64.256746	51.820397
10633	64.278958	51.594635
10634	64.224558	51.278651
10635	64.212619	51.30376
10636	64.211014	51.103044
10637	64.173663	50.888293
10638	64.180441	51.029293
10639	64.166203	50.577875
10640	64.139175	50.630939
10641	64.163226	50.455937
10642	64.086399	50.208011
10643	64.12217	50.223433
10644	64.093317	50.102896
10645	64.060251	49.806278
10646	64.046187	49.939457
10647	63.996412	49.657199
10648	64.017028	49.774116
10649	63.966415	49.650761
10650	63.958614	49.544391
10651	63.953426	49.525918
10652	63.915764	49.492539
10653	63.931015	49.417807
10654	63.930151	49.235594
10655	63.893832	49.099814
10656	63.892627	49.051762
10657	63.844038	48.9091
10658	63.853914	49.031032
10659	63.835767	48.722072
10660	63.818755	48.734595
10661	63.784389	48.776371
10662	63.774594	48.570495
10663	63.774556	48.459998
10664	63.705343	48.725755
10665	63.751122	48.593366
10666	63.713068	48.275373
10667	63.698594	48.43694
10668	63.654499	48.494535
10669	63.689498	48.325953
10670	63.644037	48.285418
10671	63.655467	48.33101
10672	63.623637	48.01743
10673	63.62153	48.331836
10674	63.605923	47.909788
10675	63.571565	47.938151
10676	63.58081	48.03421
10677	63.547628	47.905113
10678	63.592861	47.606266
10679	63.483195	47.595761
10680	63.525614	47.733789
10681	63.518239	47.741341
10682	63.502813	47.439347
10683	63.55339	47.509635
10684	63.45728	47.30838
10685	63.485965	47.501754
10686	63.485052	47.309761
10687	63.474547	47.343019
10688	63.429003	47.063191
10689	63.438516	47.500569
10690	63.430583	47.050894
10691	63.406795	47.185612
10692	63.400654	46.901991
10693	63.388003	46.930244
10694	63.326583	47.084738
10695	63.38222	46.753106
10696	63.349788	46.694321
10697	63.29665	46.782166
10698	63.296264	46.686519
10699	63.316152	46.779694
10700	63.266618	46.800857
10701	63.302108	46.717007
10702	63.289347	46.639749
10703	63.259628	46.502751
10704	63.250361	46.610272
10705	63.235749	46.515716
10706	63.244703	46.32314
10707	63.202412	46.491813
10708	63.213772	46.298284
10709	63.19152	46.220196
10710	63.155019	46.260727
10711	63.167156	46.241337
10712	63.167069	46.356604
10713	63.114239	46.209928
10714	63.149652	46.140253
10715	63.10503	46.332011
10716	63.119131	46.397117
10717	63.118565	46.287589
10718	63.127848	45.986142
10719	63.084647	46.26618
10720	63.065118	46.019182
10721	63.048243	46.31596
10722	63.096714	46.483932
10723	63.066907	45.993146
10724	63.051855	46.32961
10725	63.05934	46.179179
10726	63.056014	46.309501
10727	63.002157	46.056356
10728	63.044756	46.323201
10729	63.017763	46.307811
10730	63.000734	46.145196
10731	62.979774	46.229946
10732	62.999788	46.53694
10733	63.004387	46.437006
10734	63.005511	46.354881
10735	63.052055	46.358477
10736	62.997875	46.294426
10737	63.00611	46.299631
10738	63.045695	46.48846
10739	63.016386	46.146643
10740	63.022101	46.511474
10741	63.039553	46.32131
10742	63.031036	46.215996
10743	63.032319	46.518691
10744	63.041982	46.104265
10745	63.057972	46.326404
10746	63.05043	46.404927
10747	63.057886	46.0122
10748	63.061619	46.147747
10749	63.056704	46.273034
10750	63.079775	46.302015
10751	63.06761	46.063979
10752	63.123947	46.069894
10753	63.04845	46.14424
10754	63.129923	45.994338
10755	63.101181	46.057973
10756	63.106481	45.778409
10757	63.125405	45.712242
10758	63.10047	45.968652
10759	63.130725	45.513547
10760	63.107004	45.600959
10761	63.116001	45.638082
10762	63.119089	45.633544
10763	63.11289	45.339627
10764	63.114462	45.778886
10765	63.1388	45.509566
10766	63.174403	45.678794
10767	63.179249	45.411298
10768	63.16862	45.218693
10769	63.1816	45.250225
10770	63.184328	45.362918
10771	63.224167	45.097832
10772	63.190055	45.057717
10773	63.246504	45.045568
10774	63.239279	44.65141
10775	63.24134	44.606998
10776	63.253979	44.733295
10777	63.297215	44.517348
10778	63.267459	43.854849
10779	63.277842	44.347392
10780	63.29213	44.009643
10781	63.299102	43.925848
10782	63.309353	43.751295
10783	63.294816	43.743029
10784	63.348944	43.543571
10785	63.293095	43.340755
10786	63.348153	43.346707
10787	63.333644	43.097039
10788	63.326882	42.96066
10789	63.317602	42.8756
10790	63.354093	43.017855
10791	63.342742	42.735627
10792	63.414855	42.327792
10793	63.340376	42.417137
10794	63.359914	42.104968
10795	63.387872	41.961504
10796	63.328479	41.713622
10797	63.389553	41.860533
10798	63.334844	41.447054
10799	63.362818	41.479885
10800	63.368422	41.221808
10801	63.375847	41.246617
10802	63.357345	40.828403
10803	63.390241	40.99468
10804	63.363019	40.55835
10805	63.408633	40.596585
10806	63.399573	40.565456
10807	63.409127	39.949227
10808	63.384331	40.038614
10809	63.403461	39.957648
10810	63.369782	39.8527
10811	63.421116	39.716119
10812	63.422748	39.49169
10813	63.390136	39.275893
10814	63.445362	39.214415
10815	63.387478	38.896273
10816	63.445371	38.767283
10817	63.407207	38.658912
10818	63.434637	38.302282
10819	63.40608	38.303481
10820	63.411076	37.980486
10821	63.391999	37.936732
10822	63.420446	37.900158
10823	63.438244	37.293861
10824	63.381185	37.180783
10825	63.371984	37.015274
10826	63.38392	36.737005
10827	63.371963	36.671267
10828	63.356506	36.430382
10829	63.36417	36.231832
10830	63.375333	35.898771
10831	63.346562	35.806333
10832	63.311459	35.319238
10833	63.307607	35.516659
10834	63.293808	35.283669
10835	63.317417	35.156026
10836	63.289172	34.874626
10837	63.283278	34.595529
10838	63.276887	34.528232
10839	63.240829	34.349183
10840	63.263205	34.196668
10841	63.253566	33.97615
10842	63.244838	33.705107
10843	63.221771	33.577333
10844	63.201427	33.292373
10845	63.190555	33.173794
10846	63.183958	33.162837
10847	63.185611	32.857009
10848	63.163175	32.625142
10849	63.163253	32.555516
10850	63.169548	32.199133
10851	63.148767	31.95769
10852	63.117166	31.832915
10853	63.100838	31.492576
10854	63.090016	31.474573
10855	63.062612	31.282396
10856	63.064692	31.376294
10857	63.045479	30.734749
10858	63.024347	30.901549
10859	62.996203	30.803058
10860	63.018451	30.578693
10861	62.987589	30.421225
10862	62.991091	30.263265
10863	62.969096	29.864181
10864	62.913197	29.945349
10865	62.955204	29.82847
10866	62.92335	29.407138
10867	62.886943	29.298681
10868	62.869812	29.140692
10869	62.874215	29.122088
10870	62.854044	28.668348
10871	62.817084	28.461575
10872	62.780461	28.359713
10873	62.795505	28.110075
10874	62.687761	27.94792
10875	62.733135	27.894042
10876	62.668123	27.883711
10877	62.664316	27.646132
10878	62.643096	27.773968
10879	62.693282	27.579143
10880	62.612494	27.272808
10881	62.645563	27.384005
10882	62.622996	26.670443
10883	62.552276	27.099454
10884	62.587519	26.690872
10885	62.554081	26.719698
10886	62.536133	26.137262
10887	62.523093	26.292617
10888	62.464599	26.125193
10889	62.506558	25.907443
10890	62.416015	25.765049
10891	62.487861	25.778307
10892	62.42051	25.578603
10893	62.439087	25.028229
10894	62.358428	25.283233
10895	62.377006	24.871886
10896	62.331092	24.854656
10897	62.346745	24.776431
10898	62.26992	24.371989
10899	62.288643	24.3718
10900	62.261258	24.063166
10901	62.211453	23.963189
10902	62.219395	23.886645
10903	62.18232	23.412406
10904	62.119279	23.376497
10905	62.105381	23.360196
10906	62.090642	23.142897
10907	62.074241	23.084308
10908	61.999138	22.711817
10909	61.982202	22.937464
10910	61.971141	22.701921
10911	61.924652	22.603974
10912	61.945631	22.757117
10913	61.870319	22.36129
10914	61.89026	22.143367
10915	61.81416	22.099716
10916	61.783066	22.110869
10917	61.779451	21.805786
10918	61.69806	21.798433
10919	61.685199	21.682202
10920	61.641942	21.893585
10921	61.677432	21.397448
10922	61.570231	21.480419
10923	61.557167	21.491992
10924	61.521677	21.251048
10925	61.5487	21.405896
10926	61.450353	21.040583
10927	61.431387	21.175429
10928	61.406798	21.130378
10929	61.368267	20.991645
10930	61.41818	20.928048
10931	61.290589	20.748223
10932	61.277837	20.501731
10933	61.258651	20.818567
10934	61.198467	20.449174
10935	61.223149	20.435678
10936	61.108833	20.615408
10937	61.09353	20.167835
10938	61.067234	20.617437
10939	61.063969	20.234609
10940	60.994999	20.370234
10941	60.990347	20.135033
10942	60.860781	19.982753
10943	60.833727	20.460324
10944	60.849872	20.703603
10945	60.798502	20.729132
10946	60.775933	20.703485
10947	60.775139	20.863117
10948	60.72526	20.8677
10949	60.687272	20.830917
10950	60.687884	20.801637
10951	60.608372	21.213336
10952	60.551491	21.055742
10953	60.620762	21.543364
10954	60.56107	21.4498
10955	60.600975	21.230091
10956	60.466451	21.468201
10957	60.496788	21.609062
10958	60.498347	21.75201
10959	60.444489	22.050235
10960	60.442054	22.202863
10961	60.479036	22.081945
10962	60.457228	22.404392
10963	60.39301	22.354202
10964	60.475723	22.636138
10965	60.386434	22.306004
10966	60.399135	22.734889
10967	60.371326	22.721511
10968	60.345818	22.775778
10969	60.341442	23.25234
10970	60.334222	23.274004
10971	60.394543	23.170962
10972	60.309001	23.295954
10973	60.334195	23.344917
10974	60.311167	23.460724
10975	60.340913	23.879247
10976	60.301193	23.625835
10977	60.370986	23.697144
10978	60.27518	24.357579
10979	60.356264	24.317141
10980	60.381001	24.661065
10981	60.377433	24.692813
10982	60.461483	24.979163
10983	60.446443	24.867327
10984	60.492474	24.873461
10985	60.495403	24.803399
10986	60.517018	24.886535
10987	60.510052	24.677649
10988	60.533654	24.867788
10989	60.551748	25.110427
10990	60.580011	24.679745
10991	60.600625	24.654303
10992	60.63855	24.945819
10993	60.593469	24.538196
10994	60.659526	24.671974
10995	60.684404	24.607697
10996	60.679466	24.6485
10997	60.754144	24.547741
10998	60.733743	24.008604
10999	60.737357	24.558153
11000	60.841989	24.056405
11001	60.774398	24.097906
11002	60.866045	23.904773
11003	60.879624	23.481712
11004	60.81354	23.284632
11005	60.821704	23.568957
11006	60.895294	23.443832
11007	60.896848	23.209112
11008	60.870007	23.302389
11009	60.939829	22.776047
11010	60.933732	22.85187
11011	60.895187	22.77467
11012	60.963065	22.506251
11013	60.944889	22.389225
11014	60.936536	22.008455
11015	60.952535	21.995117
11016	60.913476	21.993154
11017	60.972024	21.735466
11018	61.01001	21.552541
11019	60.940007	21.374044
11020	61.001615	20.91261
11021	60.993331	20.895373
11022	60.949667	20.792683
11023	60.984146	20.71392
11024	61.01635	20.404491
11025	61.034686	20.012978
11026	60.915171	20.045304
11027	61.017531	20.065868
11028	61.043395	19.54817
11029	60.949688	19.353363
11030	60.954331	19.737363
11031	61.060339	19.230789
11032	60.995798	18.89452
11033	60.978605	18.694939
11034	61.012179	18.762963
11035	60.979974	18.401124
11036	60.990264	18.216897
11037	60.971825	18.047597
11038	60.946684	18.251977
11039	60.992581	18.145125
11040	60.961661	17.672643
11041	60.991937	18.045745
11042	60.966293	17.982716
11043	61.02076	17.405477
11044	61.032287	17.466448
11045	61.011094	17.187433
11046	61.010515	16.998713
11047	60.992849	16.797906
11048	61.065797	16.712714
11049	60.993009	16.624191
11050	61.028818	16.523567
11051	61.058066	15.951378
11052	61.014863	15.93666
11053	60.942527	15.884848
11054	61.005989	16.073896
11055	61.114793	15.632883
11056	60.950618	15.152209
11057	61.040163	14.889389
11058	61.01435	15.18776
11059	61.016974	14.696278
11060	61.034193	14.377522
11061	61.026544	14.297956
11062	61.015488	14.249464
11063	61.026726	13.983551
11064	61.078425	13.831808
11065	61.063545	13.303915
11066	61.036588	13.195664
11067	61.062774	12.941902
11068	61.042278	13.013305
11069	61.097256	12.149192
11070	61.06237	12.104671
11071	60.961049	11.960325
11072	61.030444	12.098083
11073	61.081144	11.6174
11074	61.001334	11.695998
11075	61.050529	10.86633
11076	61.048546	11.062058
11077	60.989592	10.396711
11078	60.98016	10.296192
11079	60.963482	10.397774
11080	60.97222	10.046103
11081	60.976112	10.173286
11082	60.990311	9.661164
11083	61.00877	9.627262
11084	60.982095	9.37616
11085	61.027526	8.94725
11086	61.000898	8.742184
11087	60.988184	8.657002
11088	61.012797	7.881429
11089	60.969178	8.004386
11090	60.962122	7.932155
11091	61.044111	7.252235
11092	60.947073	7.107561
11093	60.973064	6.708605
11094	60.91612	6.717318
11095	60.924917	6.411714
11096	60.962127	6.413538
11097	60.906956	5.862089
11098	60.894501	5.823318
11099	60.902182	5.490288
11100	60.891953	5.218444
11101	60.899	5.276421
11102	60.878391	4.28659
11103	60.872597	4.480402
11104	60.828097	4.166418
11105	60.870467	3.825956
11106	60.817913	3.636221
11107	60.810035	3.54392
11108	60.860768	3.240093
11109	60.803919	2.95102
11110	60.787699	2.61571
11111	60.794097	2.637574
11112	60.783244	2.344859
11113	60.774598	1.991295
11114	60.763147	1.972369
11115	60.788113	1.587405
11116	60.758596	1.268859
11117	60.734885	1.305359
11118	60.770327	0.591176
11119	60.744817	0.779534
11120	60.673748	0.395411
11121	60.730401	0.200957
11122	60.714358	0.22907
11123	60.754926	-0.312576
11124	60.704379	-0.562548
11125	60.691787	-1.136573
11126	60.730753	-0.766238
11127	60.687465	-1.634136
11128	60.716347	-1.740293
11129	60.709997	-1.986373
11130	60.660913	-2.600394
11131	60.698431	-2.628674
11132	60.629125	-2.939914
11133	60.687092	-3.209488
11134	60.672603	-3.779265
11135	60.625043	-3.851571
11136	60.638821	-4.075097
11137	60.677486	-4.555812
11138	60.672949	-4.872356
11139	60.616709	-5.6041
11140	60.656018	-5.308749
11141	60.643785	-6.383932
11142	60.614757	-6.544979
11143	60.64194	-6.810895
11144	60.586248	-7.798642
11145	60.570828	-7.634538
11146	60.536261	-8.271104
11147	60.531551	-8.291037
11148	60.528231	-8.682915
11149	60.524308	-9.095406
11150	60.500327	-9.161072
11151	60.532656	-9.768782
11152	60.528183	-10.346011
11153	60.471101	-10.841912
11154	60.418998	-11.118078
11155	60.456251	-11.265761
11156	60.409525	-11.717733
11157	60.42151	-12.228317
11158	60.409721	-12.61192
11159	60.318045	-12.772804
11160	60.392061	-13.154275
11161	60.302607	-13.742194
11162	60.302232	-14.088516
11163	60.262459	-14.206101
11164	60.261634	-14.853414
11165	60.231025	-15.131632
11166	60.240086	-16.01138
11167	60.158567	-16.120651
11168	60.13337	-16.857175
11169	60.132041	-17.05568
11170	60.04724	-17.383273
11171	60.081607	-17.91407
11172	60.039191	-17.972111
11173	60.067104	-18.864972
11174	59.979746	-19.174549
11175	60.016226	-19.937943
11176	59.916203	-20.000384
11177	59.88647	-20.777715
11178	59.945087	-20.963275
11179	59.862362	-21.584754
11180	59.824728	-22.58037
11181	59.774815	-22.612977
11182	59.648879	-22.970944
11183	59.728706	-23.237012
11184	59.658878	-23.689888
11185	59.604913	-24.51999
11186	59.555464	-24.739379
11187	59.482102	-24.979723
11188	59.529309	-25.498279
11189	59.412018	-25.989183
11190	59.396251	-26.447958
11191	59.37622	-26.978723
11192	59.304799	-27.087432
11193	59.239653	-27.618417
11194	59.29629	-28.260906
11195	59.196491	-28.400614
11196	59.13173	-29.645116
11197	59.099685	-29.469799
11198	59.00826	-30.001199
11199	58.94581	-30.26267
11200	58.988417	-30.672786
11201	58.955181	-31.194733
11202	58.807088	-31.690493
11203	58.876224	-32.014543
11204	58.823406	-32.951439
11205	58.694132	-33.259955
11206	58.661575	-33.786975
11207	58.579297	-34.211172
11208	58.525227	-34.558286
11209	58.49245	-34.95623
11210	58.432355	-35.023903
11211	58.410868	-36.735279
11212	58.281997	-36.139381
11213	58.197357	-37.057347
11214	58.226805	-37.31977
11215	58.062973	-37.629455
11216	58.085129	-38.228705
11217	58.01383	-38.399845
11218	57.979802	-39.055532
11219	57.884585	-39.674076
11220	57.809187	-39.847712
11221	57.748433	-39.937041
11222	57.750908	-40.719756
