freq [Hz]	dBv	Phase [deg]
1885	87.807641	-0.733678
1886	87.801841	-0.733115
1887	87.796397	-0.732247
1888	87.790503	-0.724083
1889	87.785355	-0.723644
1890	87.778534	-0.70841
1891	87.77195	-0.699984
1892	87.765746	-0.683941
1893	87.759685	-0.656589
1894	87.754479	-0.636552
1895	87.749377	-0.62344
1896	87.742484	-0.593407
1897	87.737926	-0.569429
1898	87.734261	-0.547579
1899	87.727817	-0.532122
1900	87.72207	-0.515563
1901	87.715473	-0.489033
1902	87.707353	-0.468743
1903	87.69994	-0.433517
1904	87.691684	-0.401074
1905	87.682745	-0.352016
1906	87.674425	-0.30276
1907	87.666177	-0.234449
1908	87.659432	-0.165489
1909	87.654407	-0.084345
1910	87.651703	-0.008227
1911	87.648778	0.058986
1912	87.647159	0.118615
1913	87.644735	0.182777
1914	87.641333	0.23874
1915	87.638876	0.294873
1916	87.633437	0.36043
1917	87.629823	0.437703
1918	87.627687	0.513596
1919	87.624273	0.600679
1920	87.624464	0.676782
1921	87.62375	0.767107
1922	87.624458	0.847976
1923	87.626173	0.927954
1924	87.62835	1.009503
1925	87.632278	1.070057
1926	87.633294	1.139077
1927	87.635165	1.211473
1928	87.638336	1.270262
1929	87.639925	1.332456
1930	87.640811	1.396281
1931	87.640887	1.468188
1932	87.643237	1.548119
1933	87.646833	1.62284
1934	87.648336	1.694869
1935	87.652557	1.774281
1936	87.656435	1.843602
1937	87.661034	1.920883
1938	87.664105	1.987554
1939	87.669641	2.06913
1940	87.674647	2.140186
1941	87.681793	2.212423
1942	87.687847	2.274691
1943	87.695356	2.329499
1944	87.699232	2.377762
1945	87.704233	2.434263
1946	87.707289	2.498226
1947	87.711073	2.557944
1948	87.71401	2.644548
1949	87.720909	2.73516
1950	87.72839	2.813593
1951	87.738154	2.891782
1952	87.746489	2.962754
1953	87.756763	3.029803
1954	87.765815	3.092432
1955	87.77622	3.15353
1956	87.786318	3.210892
1957	87.795369	3.266589
1958	87.805701	3.326048
1959	87.817275	3.387805
1960	87.830677	3.427772
1961	87.840351	3.4665
1962	87.851269	3.502787
1963	87.862892	3.544242
1964	87.872718	3.584468
1965	87.884707	3.610776
1966	87.896408	3.640976
1967	87.907125	3.667652
1968	87.917111	3.682898
1969	87.927727	3.701243
1970	87.935939	3.723557
1971	87.944954	3.746825
1972	87.954166	3.778893
1973	87.965648	3.803526
1974	87.974137	3.821585
1975	87.985339	3.846377
1976	87.997181	3.865279
1977	88.009057	3.870218
1978	88.018785	3.848062
1979	88.025935	3.844011
1980	88.031741	3.843459
1981	88.037866	3.847949
1982	88.043244	3.855174
1983	88.047912	3.875133
1984	88.054647	3.893541
1985	88.060972	3.918566
1986	88.067127	3.930944
1987	88.073523	3.952827
1988	88.078621	3.983355
1989	88.086371	4.011088
1990	88.093563	4.032121
1991	88.099497	4.060668
1992	88.107381	4.094729
1993	88.116294	4.124816
1994	88.124275	4.149118
1995	88.13362	4.16982
1996	88.143066	4.198681
1997	88.150944	4.216239
1998	88.160831	4.242659
1999	88.169962	4.24925
2000	88.182077	4.285394
2001	88.188197	4.278227
2002	88.199086	4.293591
2003	88.207612	4.305121
2004	88.215943	4.309855
2005	88.224416	4.316889
2006	88.232631	4.323448
2007	88.239363	4.321126
2008	88.245669	4.328888
2009	88.250941	4.35445
2010	88.259011	4.376858
2011	88.266627	4.401927
2012	88.276442	4.421021
2013	88.284385	4.443279
2014	88.294845	4.46131
2015	88.303975	4.473957
2016	88.314686	4.481299
2017	88.322118	4.488121
2018	88.331715	4.494697
2019	88.339919	4.506432
2020	88.348264	4.515073
2021	88.355559	4.522653
2022	88.364901	4.540607
2023	88.371277	4.556836
2024	88.38116	4.585716
2025	88.390451	4.608077
2026	88.401556	4.634176
2027	88.413655	4.65551
2028	88.426116	4.672899
2029	88.440177	4.681672
2030	88.452781	4.671014
2031	88.463901	4.676371
2032	88.477274	4.687393
2033	88.492566	4.669923
2034	88.505051	4.653849
2035	88.517852	4.624711
2036	88.529721	4.600392
2037	88.539765	4.566012
2038	88.549439	4.539005
2039	88.558986	4.512253
2040	88.568059	4.483424
2041	88.576651	4.459486
2042	88.585728	4.432452
2043	88.595173	4.41046
2044	88.605582	4.377292
2045	88.613417	4.324452
2046	88.619628	4.288997
2047	88.625328	4.262714
2048	88.631334	4.231231
2049	88.637002	4.211403
2050	88.643671	4.191367
2051	88.648816	4.167171
2052	88.655787	4.150653
2053	88.662822	4.136282
2054	88.668992	4.100337
2055	88.675016	4.079331
2056	88.680014	4.052377
2057	88.684636	4.026878
2058	88.688365	4.018124
2059	88.693683	4.003584
2060	88.699697	3.994416
2061	88.705309	3.983747
2062	88.711974	3.966866
2063	88.719027	3.948785
2064	88.723251	3.922339
2065	88.728759	3.906356
2066	88.73379	3.8874
2067	88.737529	3.865041
2068	88.740197	3.863616
2069	88.744996	3.854335
2070	88.750071	3.869018
2071	88.756422	3.862306
2072	88.764869	3.860521
2073	88.770562	3.844927
2074	88.77696	3.828805
2075	88.783254	3.831675
2076	88.790661	3.815389
2077	88.797268	3.799261
2078	88.804622	3.783307
2079	88.810619	3.75502
2080	88.814257	3.73969
2081	88.820571	3.728681
2082	88.824838	3.713726
2083	88.831002	3.709976
2084	88.837079	3.690091
2085	88.842976	3.684059
2086	88.848016	3.663943
2087	88.853286	3.654729
2088	88.859362	3.649147
2089	88.864679	3.632026
2090	88.870971	3.625369
2091	88.87543	3.619559
2092	88.882298	3.605375
2093	88.889439	3.594835
2094	88.893133	3.585291
2095	88.900076	3.574737
2096	88.905782	3.567559
2097	88.912747	3.560562
2098	88.918083	3.547
2099	88.92578	3.541074
2100	88.931921	3.534983
2101	88.939084	3.523999
2102	88.948795	3.509577
2103	88.954855	3.491225
2104	88.963002	3.468633
2105	88.970593	3.453064
2106	88.977242	3.418236
2107	88.984531	3.393771
2108	88.98936	3.369307
2109	88.996179	3.351238
2110	89.002331	3.321482
2111	89.008484	3.296394
2112	89.015017	3.281022
2113	89.021224	3.247677
2114	89.027739	3.219231
2115	89.034355	3.190742
2116	89.039982	3.152201
2117	89.044349	3.116584
2118	89.048858	3.087421
2119	89.053108	3.057735
2120	89.056784	3.031742
2121	89.063101	3.006888
2122	89.065473	2.971488
2123	89.070065	2.946422
2124	89.072696	2.925063
2125	89.077976	2.905377
2126	89.081364	2.885614
2127	89.087433	2.860585
2128	89.093283	2.832369
2129	89.097026	2.798037
2130	89.101699	2.758047
2131	89.104238	2.719822
2132	89.105831	2.695306
2133	89.108198	2.668094
2134	89.112084	2.648359
2135	89.114096	2.618558
2136	89.117097	2.591304
2137	89.119246	2.568621
2138	89.121294	2.542902
2139	89.122581	2.517599
2140	89.12608	2.50489
2141	89.126706	2.475351
2142	89.129682	2.454297
2143	89.130777	2.436299
2144	89.13122	2.411713
2145	89.13341	2.400355
2146	89.133826	2.38221
2147	89.134605	2.377711
2148	89.136912	2.363252
2149	89.138658	2.359299
2150	89.140146	2.340737
2151	89.141775	2.334531
2152	89.143397	2.326103
2153	89.143842	2.314805
2154	89.145004	2.312143
2155	89.146732	2.317192
2156	89.148196	2.31003
2157	89.150739	2.313334
2158	89.151445	2.320408
2159	89.155104	2.315651
2160	89.158259	2.326531
2161	89.160484	2.318453
2162	89.16364	2.321777
2163	89.166488	2.3216
2164	89.168703	2.319886
2165	89.170814	2.326008
2166	89.174723	2.329546
2167	89.176293	2.339564
2168	89.180656	2.346498
2169	89.184829	2.353276
2170	89.188638	2.35356
2171	89.191599	2.362158
2172	89.196419	2.371323
2173	89.202083	2.375785
2174	89.20688	2.372528
2175	89.211317	2.370437
2176	89.216478	2.362402
2177	89.219489	2.358987
2178	89.223084	2.357017
2179	89.227093	2.358515
2180	89.230649	2.356455
2181	89.234994	2.361818
2182	89.238663	2.362052
2183	89.244005	2.362648
2184	89.248046	2.356565
2185	89.251717	2.35299
2186	89.255931	2.346261
2187	89.257768	2.343843
2188	89.259948	2.353542
2189	89.264163	2.359027
2190	89.267285	2.373011
2191	89.271635	2.386831
2192	89.277424	2.400111
2193	89.282674	2.398423
2194	89.287916	2.411048
2195	89.293379	2.411426
2196	89.299028	2.414542
2197	89.304145	2.413518
2198	89.308619	2.420971
2199	89.315116	2.427091
2200	89.32154	2.430053
2201	89.327128	2.422302
2202	89.334434	2.425854
2203	89.338602	2.41043
2204	89.34482	2.403335
2205	89.348809	2.401053
2206	89.353611	2.401566
2207	89.359743	2.395124
2208	89.364361	2.386958
2209	89.36965	2.380829
2210	89.37407	2.369626
2211	89.377705	2.35952
2212	89.381631	2.351053
2213	89.384057	2.341987
2214	89.385547	2.337481
2215	89.388297	2.352207
2216	89.390272	2.357725
2217	89.394247	2.374403
2218	89.397542	2.39419
2219	89.402636	2.410042
2220	89.408592	2.429916
2221	89.413804	2.433864
2222	89.419451	2.445443
2223	89.424104	2.457568
2224	89.430582	2.474396
2225	89.437543	2.479695
2226	89.443597	2.483603
2227	89.450322	2.479261
2228	89.455296	2.475448
2229	89.459415	2.470968
2230	89.46264	2.473989
2231	89.466367	2.477839
2232	89.469432	2.49439
2233	89.473557	2.507747
2234	89.477557	2.52181
2235	89.481342	2.548317
2236	89.486419	2.566428
2237	89.492361	2.601707
2238	89.497856	2.61158
2239	89.504197	2.643081
2240	89.511153	2.661947
2241	89.516854	2.676923
2242	89.52178	2.703809
2243	89.528586	2.733176
2244	89.535714	2.765514
2245	89.542611	2.792381
2246	89.550575	2.824653
2247	89.559042	2.852137
2248	89.566487	2.884487
2249	89.576068	2.916473
2250	89.585188	2.947599
2251	89.595928	2.980616
2252	89.606319	3.000972
2253	89.617592	3.0313
2254	89.628563	3.048446
2255	89.640061	3.062132
2256	89.650186	3.077208
2257	89.659469	3.096826
2258	89.669293	3.123084
2259	89.680467	3.152681
2260	89.692281	3.19469
2261	89.705598	3.216165
2262	89.721163	3.246072
2263	89.735434	3.268423
2264	89.751357	3.273825
2265	89.766841	3.281245
2266	89.783176	3.285598
2267	89.797177	3.275596
2268	89.813315	3.267815
2269	89.827389	3.258274
2270	89.841124	3.247031
2271	89.854647	3.235306
2272	89.869442	3.234349
2273	89.883705	3.223673
2274	89.898431	3.215699
2275	89.91388	3.205751
2276	89.930091	3.194431
2277	89.946419	3.177695
2278	89.962762	3.151179
2279	89.979972	3.127033
2280	89.99725	3.083977
2281	90.012911	3.035175
2282	90.026484	2.981738
2283	90.040098	2.931487
2284	90.052481	2.887187
2285	90.064334	2.839849
2286	90.07665	2.805721
2287	90.089511	2.760486
2288	90.101583	2.721424
2289	90.114005	2.680285
2290	90.126479	2.649973
2291	90.140628	2.605386
2292	90.153962	2.560712
2293	90.167604	2.511389
2294	90.180879	2.458779
2295	90.192837	2.397688
2296	90.204852	2.350398
2297	90.217155	2.296436
2298	90.229667	2.236697
2299	90.241258	2.17821
2300	90.251282	2.121519
2301	90.263347	2.071698
2302	90.274743	2.007926
2303	90.286347	1.955621
2304	90.296292	1.892021
2305	90.307464	1.835574
2306	90.319517	1.778481
2307	90.330211	1.71409
2308	90.340667	1.647148
2309	90.352236	1.582138
2310	90.362433	1.504828
2311	90.371105	1.438794
2312	90.380472	1.368019
2313	90.389691	1.297112
2314	90.398063	1.226147
2315	90.406111	1.152719
2316	90.412317	1.080095
2317	90.418536	1.018863
2318	90.424944	0.968354
2319	90.433155	0.911507
2320	90.441536	0.854853
2321	90.449283	0.788918
2322	90.456086	0.726011
2323	90.462686	0.669369
2324	90.469331	0.61876
2325	90.477221	0.56462
2326	90.484193	0.516421
2327	90.492307	0.466602
2328	90.500671	0.419708
2329	90.509748	0.375675
2330	90.519879	0.319435
2331	90.530801	0.264566
2332	90.539764	0.194041
2333	90.549435	0.129415
2334	90.558425	0.061019
2335	90.565936	-0.010659
2336	90.574521	-0.0763
2337	90.581756	-0.140306
2338	90.590723	-0.200354
2339	90.599002	-0.267888
2340	90.608055	-0.333637
2341	90.616978	-0.405351
2342	90.625375	-0.469704
2343	90.634128	-0.540863
2344	90.644171	-0.618319
2345	90.652875	-0.694182
2346	90.660337	-0.77649
2347	90.669052	-0.849218
2348	90.67834	-0.932332
2349	90.686979	-1.022912
2350	90.694328	-1.114983
2351	90.701049	-1.200846
2352	90.708738	-1.296923
2353	90.715583	-1.383089
2354	90.722659	-1.487956
2355	90.7276	-1.587216
2356	90.73227	-1.681757
2357	90.736836	-1.779207
2358	90.7415	-1.86892
2359	90.745222	-1.966556
2360	90.749046	-2.0587
2361	90.752731	-2.148922
2362	90.755981	-2.242768
2363	90.759967	-2.332254
2364	90.763033	-2.431441
2365	90.76537	-2.533359
2366	90.76559	-2.625236
2367	90.766728	-2.71391
2368	90.766925	-2.793715
2369	90.768776	-2.870263
2370	90.771243	-2.943627
2371	90.77502	-3.029949
2372	90.778041	-3.118182
2373	90.780638	-3.211027
2374	90.782461	-3.307464
2375	90.784683	-3.407354
2376	90.784714	-3.507323
2377	90.784794	-3.608205
2378	90.784238	-3.706512
2379	90.7819	-3.805104
2380	90.781207	-3.896654
2381	90.778802	-3.997358
2382	90.775714	-4.093291
2383	90.771848	-4.182874
2384	90.76683	-4.273686
2385	90.762532	-4.355466
2386	90.756522	-4.428695
2387	90.752745	-4.497748
2388	90.748838	-4.578985
2389	90.742712	-4.650183
2390	90.737465	-4.714895
2391	90.733093	-4.780255
2392	90.727267	-4.848509
2393	90.721874	-4.909172
2394	90.716072	-4.967652
2395	90.710787	-5.019508
2396	90.704905	-5.083668
2397	90.698423	-5.130322
2398	90.691817	-5.176495
2399	90.686472	-5.215987
2400	90.680092	-5.264172
2401	90.673025	-5.29914
2402	90.665607	-5.325159
2403	90.66046	-5.33625
2404	90.655495	-5.354791
2405	90.653186	-5.369268
2406	90.649568	-5.379305
2407	90.648707	-5.390466
2408	90.649704	-5.417239
2409	90.650576	-5.452731
2410	90.648641	-5.503833
2411	90.645895	-5.545967
2412	90.641181	-5.586708
2413	90.637582	-5.618676
2414	90.632941	-5.644489
2415	90.629067	-5.660005
2416	90.626157	-5.685393
2417	90.623216	-5.699257
2418	90.621294	-5.711339
2419	90.61956	-5.727693
2420	90.61977	-5.744758
2421	90.620636	-5.77533
2422	90.617868	-5.809212
2423	90.615875	-5.841456
2424	90.613174	-5.867615
2425	90.609418	-5.888298
2426	90.605725	-5.906798
2427	90.603166	-5.911424
2428	90.600824	-5.916933
2429	90.60091	-5.91733
2430	90.599566	-5.93209
2431	90.600585	-5.939911
2432	90.601029	-5.954697
2433	90.599341	-5.976973
2434	90.598127	-5.986996
2435	90.598406	-5.987296
2436	90.598615	-5.996634
2437	90.59922	-6.005816
2438	90.600428	-6.012109
2439	90.602149	-6.019019
2440	90.604416	-6.02785
2441	90.60686	-6.044068
2442	90.610054	-6.061284
2443	90.61312	-6.079655
2444	90.615213	-6.111595
2445	90.617527	-6.138952
2446	90.619913	-6.162365
2447	90.620763	-6.199928
2448	90.622603	-6.227511
2449	90.622964	-6.255393
2450	90.624396	-6.285116
2451	90.624563	-6.315246
2452	90.626086	-6.333202
2453	90.62697	-6.364677
2454	90.629604	-6.390657
2455	90.631617	-6.427166
2456	90.633326	-6.470249
2457	90.634023	-6.519542
2458	90.632324	-6.568812
2459	90.630413	-6.605007
2460	90.627986	-6.646703
2461	90.625773	-6.672086
2462	90.623836	-6.702065
2463	90.6215	-6.736114
2464	90.620132	-6.760026
2465	90.617398	-6.802682
2466	90.612812	-6.835527
2467	90.607654	-6.854977
2468	90.602949	-6.869745
2469	90.598121	-6.878815
2470	90.594394	-6.879915
2471	90.591419	-6.879756
2472	90.587878	-6.878179
2473	90.586107	-6.87693
2474	90.584171	-6.881211
2475	90.581119	-6.880154
2476	90.577093	-6.880403
2477	90.573892	-6.868554
2478	90.571324	-6.844133
2479	90.570118	-6.828834
2480	90.569425	-6.813993
2481	90.568188	-6.795483
2482	90.566915	-6.778474
2483	90.567392	-6.747222
2484	90.568956	-6.727437
2485	90.56914	-6.716561
2486	90.570398	-6.69379
2487	90.57075	-6.670656
2488	90.57281	-6.647887
2489	90.574942	-6.621367
2490	90.577785	-6.605646
2491	90.580978	-6.591347
2492	90.582558	-6.576318
2493	90.584547	-6.563696
2494	90.585557	-6.550743
2495	90.585611	-6.524038
2496	90.586951	-6.489655
2497	90.589049	-6.459574
2498	90.590826	-6.41601
2499	90.592994	-6.373962
2500	90.596055	-6.309766
2501	90.604325	-6.245229
2502	90.612139	-6.195683
2503	90.622171	-6.155513
2504	90.631748	-6.109147
2505	90.641904	-6.077888
2506	90.654	-6.044908
2507	90.664338	-6.019564
2508	90.675715	-5.994905
2509	90.688265	-5.972911
2510	90.699846	-5.954319
2511	90.713759	-5.93616
2512	90.726722	-5.927071
2513	90.740786	-5.923622
2514	90.753859	-5.924669
2515	90.768164	-5.924963
2516	90.781614	-5.926428
2517	90.79629	-5.938663
2518	90.810931	-5.95156
2519	90.825038	-5.96728
2520	90.840209	-5.981852
2521	90.85521	-6.013563
2522	90.870479	-6.0391
2523	90.8855	-6.070238
2524	90.900763	-6.114118
2525	90.916691	-6.14962
2526	90.931926	-6.213786
2527	90.945674	-6.273309
2528	90.958937	-6.327514
2529	90.972108	-6.395313
2530	90.984574	-6.460788
2531	90.997585	-6.523056
2532	91.008301	-6.600402
2533	91.020051	-6.669833
2534	91.030989	-6.736101
2535	91.041587	-6.807721
2536	91.053659	-6.880892
2537	91.064535	-6.957102
2538	91.076341	-7.038864
2539	91.086175	-7.125251
2540	91.097505	-7.215333
2541	91.106765	-7.312125
2542	91.115111	-7.406405
2543	91.123646	-7.507561
2544	91.130554	-7.608884
2545	91.136992	-7.709922
2546	91.141932	-7.809165
2547	91.147043	-7.907326
2548	91.151571	-8.003441
2549	91.155787	-8.100201
2550	91.15881	-8.197439
2551	91.161252	-8.287033
2552	91.164962	-8.364731
2553	91.169434	-8.454267
2554	91.174079	-8.55484
2555	91.177423	-8.648135
2556	91.179742	-8.75336
2557	91.182606	-8.855097
2558	91.183086	-8.959876
2559	91.183646	-9.059838
2560	91.18395	-9.162761
2561	91.183528	-9.269096
2562	91.180698	-9.373728
2563	91.178092	-9.47099
2564	91.174839	-9.5723
2565	91.17075	-9.667832
2566	91.165812	-9.771186
2567	91.158736	-9.863562
2568	91.150919	-9.957427
2569	91.141627	-10.03802
2570	91.13057	-10.115631
2571	91.11845	-10.166153
2572	91.107796	-10.203945
2573	91.097446	-10.231456
2574	91.088377	-10.246655
2575	91.081412	-10.26267
2576	91.073677	-10.27322
2577	91.068184	-10.281841
2578	91.061807	-10.285254
2579	91.056908	-10.291338
2580	91.052094	-10.290228
2581	91.047556	-10.291039
2582	91.042601	-10.285124
2583	91.037982	-10.265416
2584	91.035624	-10.238723
2585	91.033563	-10.204211
2586	91.035705	-10.166083
2587	91.039319	-10.138585
2588	91.043546	-10.113435
2589	91.05026	-10.093602
2590	91.056542	-10.090108
2591	91.06423	-10.092625
2592	91.071044	-10.093909
2593	91.078424	-10.105405
2594	91.087395	-10.124664
2595	91.09561	-10.145633
2596	91.104094	-10.187266
2597	91.111845	-10.227984
2598	91.118142	-10.282694
2599	91.122821	-10.328073
2600	91.128187	-10.377844
2601	91.132804	-10.431403
2602	91.134685	-10.475646
2603	91.139779	-10.523418
2604	91.142089	-10.566755
2605	91.145453	-10.614042
2606	91.148991	-10.657924
2607	91.152283	-10.7057
2608	91.155267	-10.755951
2609	91.15732	-10.808667
2610	91.159074	-10.863773
2611	91.158786	-10.903466
2612	91.161409	-10.93613
2613	91.163219	-10.973588
2614	91.168047	-11.018821
2615	91.171387	-11.0764
2616	91.171513	-11.134979
2617	91.172254	-11.180294
2618	91.173258	-11.227804
2619	91.175033	-11.274484
2620	91.176152	-11.326566
2621	91.176175	-11.380486
2622	91.175893	-11.431156
2623	91.176307	-11.477465
2624	91.175815	-11.528109
2625	91.174722	-11.579255
2626	91.174287	-11.634394
2627	91.170744	-11.68333
2628	91.16773	-11.727828
2629	91.164039	-11.758755
2630	91.162543	-11.798164
2631	91.158623	-11.843092
2632	91.152989	-11.862121
2633	91.149174	-11.885483
2634	91.146414	-11.899613
2635	91.144427	-11.917257
2636	91.140537	-11.943162
2637	91.136161	-11.965442
2638	91.130881	-11.970643
2639	91.125925	-11.972098
2640	91.121694	-11.965689
2641	91.118162	-11.956167
2642	91.113081	-11.941978
2643	91.108738	-11.914142
2644	91.105237	-11.874442
2645	91.10351	-11.815119
2646	91.105584	-11.757115
2647	91.108539	-11.705588
2648	91.114189	-11.657398
2649	91.120389	-11.610016
2650	91.127735	-11.577705
2651	91.134852	-11.541032
2652	91.144254	-11.507077
2653	91.154826	-11.479564
2654	91.165874	-11.469216
2655	91.177435	-11.464153
2656	91.187494	-11.463512
2657	91.200329	-11.471395
2658	91.210984	-11.503716
2659	91.2195	-11.537239
2660	91.224602	-11.572587
2661	91.227796	-11.584604
2662	91.232276	-11.580305
2663	91.238724	-11.561692
2664	91.247037	-11.546061
2665	91.256892	-11.531999
2666	91.267236	-11.523138
2667	91.279193	-11.504573
2668	91.294025	-11.494339
2669	91.310436	-11.504817
2670	91.32731	-11.537844
2671	91.341067	-11.574025
2672	91.355293	-11.623277
2673	91.369095	-11.673695
2674	91.380527	-11.729188
2675	91.392558	-11.792799
2676	91.402498	-11.853696
2677	91.410309	-11.91867
2678	91.418036	-11.965556
2679	91.425307	-12.012578
2680	91.433537	-12.044816
2681	91.442255	-12.077942
2682	91.454404	-12.106799
2683	91.466451	-12.145699
2684	91.480413	-12.205274
2685	91.493414	-12.279426
2686	91.502804	-12.354626
2687	91.511846	-12.437878
2688	91.518696	-12.506586
2689	91.52483	-12.561436
2690	91.535138	-12.621533
2691	91.54281	-12.689348
2692	91.549403	-12.758511
2693	91.555188	-12.810426
2694	91.562282	-12.853272
2695	91.57202	-12.888508
2696	91.584377	-12.943111
2697	91.596127	-13.004873
2698	91.608169	-13.085078
2699	91.618883	-13.174117
2700	91.627017	-13.257873
2701	91.636747	-13.342803
2702	91.646028	-13.43128
2703	91.653832	-13.537987
2704	91.661217	-13.636855
2705	91.665382	-13.734603
2706	91.670198	-13.83151
2707	91.674321	-13.921539
2708	91.678439	-14.006352
2709	91.682437	-14.097763
2710	91.684599	-14.190753
2711	91.687114	-14.268343
2712	91.68858	-14.345247
2713	91.690874	-14.414303
2714	91.694002	-14.48293
2715	91.697706	-14.548786
2716	91.70106	-14.61684
2717	91.705531	-14.683625
2718	91.710287	-14.761075
2719	91.714648	-14.831298
2720	91.718366	-14.914897
2721	91.722637	-14.990807
2722	91.72522	-15.074225
2723	91.729152	-15.156476
2724	91.730465	-15.241905
2725	91.731477	-15.318238
2726	91.732378	-15.399757
2727	91.73292	-15.467683
2728	91.732628	-15.529712
2729	91.734558	-15.596596
2730	91.734894	-15.659844
2731	91.735262	-15.717417
2732	91.735392	-15.772543
2733	91.737002	-15.809122
2734	91.740466	-15.852809
2735	91.744784	-15.90524
2736	91.749106	-15.962815
2737	91.752556	-16.017356
2738	91.756934	-16.075007
2739	91.761584	-16.135907
2740	91.766368	-16.19558
2741	91.771261	-16.272638
2742	91.774564	-16.345181
2743	91.777546	-16.420464
2744	91.779181	-16.494811
2745	91.779248	-16.559924
2746	91.780638	-16.617796
2747	91.782767	-16.664062
2748	91.785342	-16.717595
2749	91.789022	-16.768262
2750	91.79354	-16.822698
2751	91.798152	-16.881335
2752	91.802784	-16.94817
2753	91.806384	-17.018838
2754	91.809832	-17.078947
2755	91.813818	-17.147012
2756	91.817426	-17.215248
2757	91.820803	-17.282839
2758	91.824569	-17.350935
2759	91.827602	-17.421403
2760	91.8307	-17.493205
2761	91.8326	-17.561677
2762	91.835434	-17.629872
2763	91.837579	-17.692977
2764	91.839846	-17.755837
2765	91.842613	-17.825268
2766	91.844524	-17.891978
2767	91.846046	-17.948053
2768	91.847284	-18.008454
2769	91.850368	-18.057369
2770	91.853776	-18.108637
2771	91.858331	-18.166666
2772	91.862468	-18.23304
2773	91.865707	-18.291837
2774	91.870161	-18.364138
2775	91.87251	-18.430828
2776	91.874589	-18.500574
2777	91.875283	-18.556814
2778	91.877052	-18.607114
2779	91.880133	-18.649237
2780	91.883975	-18.685002
2781	91.891266	-18.73961
2782	91.896247	-18.791222
2783	91.903288	-18.856549
2784	91.908413	-18.92526
2785	91.913588	-18.990549
2786	91.918238	-19.065779
2787	91.92114	-19.129139
2788	91.925749	-19.187174
2789	91.931398	-19.246951
2790	91.936528	-19.313958
2791	91.941666	-19.382005
2792	91.946962	-19.444292
2793	91.9524	-19.513715
2794	91.956487	-19.575193
2795	91.962711	-19.635895
2796	91.969561	-19.695298
2797	91.976543	-19.76251
2798	91.983941	-19.835783
2799	91.990713	-19.905396
2800	91.99792	-19.982885
2801	92.004683	-20.060246
2802	92.012403	-20.13248
2803	92.019622	-20.214185
2804	92.027603	-20.299522
2805	92.034718	-20.389302
2806	92.04063	-20.47615
2807	92.047197	-20.563483
2808	92.053922	-20.644652
2809	92.060809	-20.729663
2810	92.069523	-20.819881
2811	92.07702	-20.913773
2812	92.085174	-21.019992
2813	92.091858	-21.126859
2814	92.097964	-21.221492
2815	92.105801	-21.328307
2816	92.113751	-21.442197
2817	92.120384	-21.560246
2818	92.125153	-21.685983
2819	92.129694	-21.804148
2820	92.132319	-21.921509
2821	92.13463	-22.031776
2822	92.136996	-22.126032
2823	92.140531	-22.212435
2824	92.146425	-22.302093
2825	92.153369	-22.38929
2826	92.16251	-22.485661
2827	92.17263	-22.598651
2828	92.182401	-22.729253
2829	92.190927	-22.864583
2830	92.198009	-23.006111
2831	92.205967	-23.158747
2832	92.211535	-23.312809
2833	92.215705	-23.468646
2834	92.219413	-23.628724
2835	92.222253	-23.779327
2836	92.225096	-23.939513
2837	92.227304	-24.097191
2838	92.227245	-24.264852
2839	92.227224	-24.423776
2840	92.22573	-24.573394
2841	92.22424	-24.729827
2842	92.22393	-24.873094
2843	92.222464	-25.03385
2844	92.22003	-25.184627
2845	92.217877	-25.339398
2846	92.214863	-25.485811
2847	92.211552	-25.637479
2848	92.209104	-25.786082
2849	92.206334	-25.93625
2850	92.203311	-26.095064
2851	92.198981	-26.252276
2852	92.194266	-26.418109
2853	92.186865	-26.577031
2854	92.179942	-26.719448
2855	92.172743	-26.870497
2856	92.166153	-27.015929
2857	92.157845	-27.151244
2858	92.151214	-27.29088
2859	92.14498	-27.432017
2860	92.138746	-27.573401
2861	92.131222	-27.730672
2862	92.122593	-27.873553
2863	92.114557	-28.028494
2864	92.105185	-28.182322
2865	92.093827	-28.328854
2866	92.081808	-28.486368
2867	92.068422	-28.623525
2868	92.054853	-28.750344
2869	92.041818	-28.870616
2870	92.030328	-28.98877
2871	92.019364	-29.111936
2872	92.008415	-29.245282
2873	91.993946	-29.374308
2874	91.980427	-29.497927
2875	91.966452	-29.614831
2876	91.951424	-29.732268
2877	91.936952	-29.842875
2878	91.921839	-29.952959
2879	91.90548	-30.057235
2880	91.890009	-30.15668
2881	91.873294	-30.242463
2882	91.858137	-30.324522
2883	91.844384	-30.399125
2884	91.831635	-30.483991
2885	91.818414	-30.576211
2886	91.804052	-30.665047
2887	91.78884	-30.752982
2888	91.772939	-30.834939
2889	91.757389	-30.913666
2890	91.740305	-30.984226
2891	91.723286	-31.04242
2892	91.707481	-31.089231
2893	91.692801	-31.130565
2894	91.679408	-31.165129
2895	91.667618	-31.198644
2896	91.657103	-31.232224
2897	91.649062	-31.277007
2898	91.639427	-31.319395
2899	91.631865	-31.377865
2900	91.623117	-31.437976
2901	91.613433	-31.501979
2902	91.60359	-31.559515
2903	91.593143	-31.620983
2904	91.583407	-31.676892
2905	91.573477	-31.72707
2906	91.563436	-31.780463
2907	91.554857	-31.826326
2908	91.547394	-31.874008
2909	91.540244	-31.928251
2910	91.533771	-31.994301
2911	91.525129	-32.058535
2912	91.517321	-32.120625
2913	91.510093	-32.18575
